ID,age,gender,hand,ipd,vision,height,trial,sphereOne,sphereTwo,sphereThree,sphereFour,sphereFive,sphereSix,sphereSeven,sphereEight,sphereDistance, sphereAverageRadius,probeStartingRadius,probeAnswerRadius,probeScaleFactor,probeResponseTime,probeResponseOverTimeLimit
1,22,male,right,60,correctiveLenses,1.582517147064209,21,(1.5081702633739005;1.6088423569342074;18;0.32910272470942314),(1.1384039308080294;2.57211658639349;18;0.19250254518476734),(-0.05264240082605244;3.0899982705398132;18;0.38591452278821714),(-1.1555014380006663;2.552097977515385;18;0.35854734379616243),(-1.5047256134119187;1.4772964820685703;18;0.3275995711702898),(-0.9695808304511762;0.4270157090635427;18;0.17097788793560195),(-0.10522066499563902;0.0777915336522903;18;0.40092176970067656),(1.0287263263182729;0.47934322354185244;18;0.28950773816433895),18,0.30688426293118465,0.33599766090237204,0.2387872645707072,0.7106813301301212,1.8891404999999963,0
1,22,male,right,60,correctiveLenses,1.582517147064209,22,(1.507481123475604;1.6351595478902614;12;0.1937925011780594),(1.0287263263182727;2.6856910705865658;12;0.39892354677072994),(0.1052206649956385;3.0872427604761277;12;0.3551191114504292),(-0.989599439329281;2.720921077872238;12;0.27790415993675915),(-1.502660082601589;1.4510514247036417;12;0.24848009855181363),(-1.0093166066317016;0.4615574923141075;12;0.26723951470611496),(0.10522066499563848;0.07779153365229008;12;0.3777339030873661),(0.9695808304511758;0.42701570906354247;12;0.4267650636819645),12,0.31824473742040466,0.12672600088713742,0.3892419222173044,3.071523755917813,1.5015280999999732,0
1,22,male,right,60,correctiveLenses,1.582517147064209,23,(1.502660082601589;1.4510514247036415;6;0.21669333513341255),(0.9895994393292812;2.720921077872238;6;0.16946509626182243),(-0.07894355639685649;3.088849937288008;6;0.42054671512756014),(-1.0478226860003517;2.66756930189503;6;0.41735939172549497),(-1.5047256134119187;1.6877378120598479;6;0.19043658414271308),(-1.1209596547501015;0.5732005404325073;6;0.2899874552697399),(-0.026325209869998426;0.07434688369030851;6;0.2563573664497702),(1.085052154830821;0.5346944610638571;6;0.41318942700208117),6,0.2967544213890743,0.41782391898523014,0.16534711279622946,0.3957339570166504,1.7555121000000327,0
1,22,male,right,60,correctiveLenses,1.582517147064209,24,(1.5047256134119187;1.6877378120598476;12;0.31051259301823364),(1.1384039308080294;2.57211658639349;12;0.42684005392204283),(-0.05264240082605244;3.0899982705398132;12;0.23069752542272395),(-1.1209596547501013;2.591833753695911;12;0.24359186926071746),(-1.5084;1.5825171470642092;12;0.2532114725492098),(-1.0093166066317016;0.4615574923141075;12;0.32501763394440536),(0.13146572236056717;0.07985706446261998;12;0.3804752424900666),(1.103173923522357;0.5537908207459366;12;0.3886058527741102),12,0.3198690304226887,0.19028406264441255,0.34172283764115957,1.79585632602213,1.0333684999999946,0
1,22,male,right,60,correctiveLenses,1.582517147064209,25,(1.507481123475604;1.6351595478902614;12;0.34531416289403893),(0.9695808304511759;2.7380185850648755;12;0.18762924859520422),(-0.07894355639685649;3.088849937288008;12;0.19467867630936897),(-1.0093166066317016;2.7034768018143103;12;0.2717289474201166),(-1.5047256134119187;1.6877378120598479;12;0.2000144613244521),(-1.0850521548308212;0.5346944610638575;12;0.3059379119703892),(0.07894355639685664;0.07618435684040992;12;0.3764577857060751),(1.0478226860003514;0.4974649922333878;12;0.24683229402409668),12,0.26607418603046773,0.48492079853520664,0.2700220454769448,0.5568374181775592,2.04443550000002,0
1,22,male,right,60,correctiveLenses,1.582517147064209,26,(1.5081702633739005;1.5561919371942106;18;0.2963431217279934),(1.0093166066317016;2.7034768018143103;18;0.24570294765645484),(9.236286159169338e-17;3.090917147064209;18;0.1734407775319554),(-1.0665998687417881;2.6491170158059973;18;0.23284529760355493),(-1.502660082601589;1.7139828694247765;18;0.36761105999595334),(-1.1031739235223568;0.5537908207459366;18;0.41324070233086546),(0.10522066499563848;0.07779153365229008;18;0.17539255042699892),(1.0287263263182729;0.47934322354185244;18;0.3217936058769555),18,0.2782962578938415,0.29821010734136205,0.2225289735307857,0.7462153966366274,2.4665238000000045,0
1,22,male,right,60,correctiveLenses,1.582517147064209,27,(1.502660082601589;1.7139828694247765;12;0.3691061548933297),(1.1384039308080294;2.57211658639349;12;0.35975776563247286),(-0.10522066499563865;3.0872427604761277;12;0.1833587667075301),(-0.989599439329281;2.720921077872238;12;0.283782241276382),(-1.502660082601589;1.7139828694247765;12;0.24168237825449895),(-1.1555014380006665;0.6129363166130332;12;0.3974691473618617),(0.02632520986999787;0.07434688369030851;12;0.36915604547777425),(1.103173923522357;0.5537908207459366;12;0.21234751482249398),12,0.30208250180329294,0.3235678971390861,0.3235678971390861,1.0,2.1777538999999706,0
1,22,male,right,60,correctiveLenses,1.582517147064209,28,(1.502660082601589;1.4510514247036415;18;0.16411208902261115),(0.9895994393292812;2.720921077872238;18;0.4103455892184452),(0.13146572236056753;3.085177229665798;18;0.3069513546701701),(-1.1209596547501013;2.591833753695911;18;0.22891966144905956),(-1.507481123475604;1.5298747462381566;18;0.18795879789359599),(-1.0093166066317016;0.4615574923141075;18;0.23389424684647303),(-0.07894355639685718;0.07618435684040992;18;0.16741943079617078),(0.9895994393292808;0.4441132162561794;18;0.16244067841184956),18,0.23275523103854692,0.4674568743960644,0.2733123530004589,0.5846792890864372,4.033277799999951,0
1,22,male,right,60,correctiveLenses,1.582517147064209,29,(1.507481123475604;1.5298747462381566;6;0.18297599021230418),(1.0665998687417884;2.6491170158059973;6;0.29012434288330335),(0.1052206649956385;3.0872427604761277;6;0.34354684950242786),(-1.0478226860003517;2.66756930189503;6;0.27539074115322854),(-1.5081702633739005;1.6088423569342074;6;0.3650064042079164),(-0.9895994393292812;0.4441132162561796;6;0.22970471755374994),(0.02632520986999787;0.07434688369030851;6;0.2499367917556578),(1.0478226860003514;0.4974649922333878;6;0.17757526961483888),6,0.26428263836042837,0.49128798306842614,0.287245908677157,0.5846792890864372,1.8223649999999907,0
1,22,male,right,60,correctiveLenses,1.582517147064209,30,(1.502660082601589;1.4510514247036415;12;0.2717233138365739),(0.9895994393292812;2.720921077872238;12;0.3580158395483151),(0.07894355639685667;3.088849937288008;12;0.27326081017583004),(-1.0850521548308216;2.63033983306456;12;0.41132145803046993),(-1.5081702633739005;1.6088423569342074;12;0.4225484774615918),(-1.0665998687417886;0.5159172783224208;12;0.35689761115801577),(-0.026325209869998426;0.07434688369030851;12;0.1723710600212172),(1.066599868741788;0.5159172783224204;12;0.3831716377555816),12,0.3311637759984495,0.4094421724051778,0.5486916703282085,1.3400956406250004,2.177547000000004,0
1,22,male,right,60,correctiveLenses,1.582517147064209,31,(1.5084;1.582517147064209;12;0.23367645784691993),(0.9695808304511759;2.7380185850648755;12;0.24346132320251432),(-0.10522066499563865;3.0872427604761277;12;0.29550383712472617),(-1.1209596547501013;2.591833753695911;12;0.40182694665485497),(-1.502660082601589;1.7139828694247765;12;0.22353858199781865),(-1.0093166066317016;0.4615574923141075;12;0.3133691568409697),(-0.026325209869998426;0.07434688369030851;12;0.3455050014550927),(1.066599868741788;0.5159172783224204;12;0.2857426636613988),12,0.2928279960980369,0.326089812763978,0.26827489596534604,0.8227024747918816,2.5106537000000344,0
1,22,male,right,60,correctiveLenses,1.582517147064209,32,(1.5047256134119187;1.6877378120598476;12;0.2479036211311652),(0.9895994393292812;2.720921077872238;12;0.2906039435559447),(-0.07894355639685649;3.088849937288008;12;0.27430186091895403),(-1.1031739235223568;2.6112434733824816;12;0.25560302803607365),(-1.507481123475604;1.6351595478902616;12;0.3043075721111927),(-1.1031739235223568;0.5537908207459366;12;0.38323707417291764),(0.10522066499563848;0.07779153365229008;12;0.3497338801403439),(0.9895994393292808;0.4441132162561794;12;0.39560763074939337),12,0.31266232635199814,0.39158287502094097,0.22895039698566694,0.5846792890864372,0.9333953999999949,0
1,22,male,right,60,correctiveLenses,1.582517147064209,33,(1.5081702633739005;1.6088423569342074;12;0.27547481745437213),(0.9895994393292812;2.720921077872238;12;0.32771920439943575),(-0.10522066499563865;3.0872427604761277;12;0.4076172020320497),(-1.0093166066317016;2.7034768018143103;12;0.1596830586922168),(-1.507481123475604;1.5298747462381566;12;0.4072244587778607),(-1.0093166066317016;0.4615574923141075;12;0.15778415838965593),(-0.10522066499563902;0.0777915336522903;12;0.33399726668178414),(1.103173923522357;0.5537908207459366;12;0.17813404080871864),12,0.2809542759045117,0.25017565931507024,0.36962338975856857,1.477455443789063,1.933443699999998,0
1,22,male,right,60,correctiveLenses,1.582517147064209,34,(1.502660082601589;1.4510514247036415;12;0.41799825358858134),(0.9695808304511759;2.7380185850648755;12;0.37194710987539076),(-0.07894355639685649;3.088849937288008;12;0.21200345196367598),(-1.0093166066317016;2.7034768018143103;12;0.38453260964858715),(-1.5081702633739005;1.5561919371942103;12;0.4241174734680767),(-1.1384039308080294;0.5929177077349281;12;0.31390897612177626),(0.02632520986999787;0.07434688369030851;12;0.32900707736877166),(1.1384039308080292;0.5929177077349277;12;0.20358307818490745),12,0.33213725377747094,0.24522697735528026,0.3623119326574961,1.477455443789063,5.277882599999998,0
1,22,male,right,60,correctiveLenses,1.582517147064209,35,(1.507481123475604;1.6351595478902614;6;0.2569861718986206),(1.0287263263182727;2.6856910705865658;6;0.24749045237299197),(9.236286159169338e-17;3.090917147064209;6;0.22252611231629432),(-1.1384039308080294;2.57211658639349;6;0.23621964887016417),(-1.5084;1.5825171470642092;6;0.16054310153736387),(-1.1555014380006665;0.6129363166130332;6;0.27544051661274577),(-0.07894355639685718;0.07618435684040992;6;0.27783483943038667),(1.1209596547501015;0.5732005404325073;6;0.3192513072130856),6,0.24953651878145663,0.16710847285388375,0.130933861119602,0.7835261664684586,5.0671509000000015,0
1,22,male,right,60,correctiveLenses,1.582517147064209,36,(1.502660082601589;1.4510514247036415;18;0.23924981189509445),(1.1209596547501015;2.5918337536959104;18;0.28135448953436065),(0.1052206649956385;3.0872427604761277;18;0.17491615269802954),(-0.989599439329281;2.720921077872238;18;0.15467702388818352),(-1.502660082601589;1.7139828694247765;18;0.221662578160209),(-1.1384039308080294;0.5929177077349281;18;0.2598291715040715),(-0.05264240082605215;0.07503602358860495;18;0.26150869088758716),(1.1209596547501015;0.5732005404325073;18;0.37889229085619464),18,0.2465112761779663,0.3187685112548547,0.2622516430950928,0.8227024747918819,1.399896300000023,0
1,22,male,right,60,correctiveLenses,1.582517147064209,37,(1.5081702633739005;1.6088423569342074;18;0.3185162705558526),(1.1209596547501015;2.5918337536959104;18;0.24361503723038797),(0.05264240082605263;3.0899982705398132;18;0.28927474633593975),(-1.1384039308080294;2.57211658639349;18;0.321289314001593),(-1.502660082601589;1.4510514247036417;18;0.34610261399090336),(-1.1555014380006665;0.6129363166130332;18;0.30171577066145966),(-0.07894355639685718;0.07618435684040992;18;0.3334960226661674),(1.085052154830821;0.5346944610638571;18;0.4266525920768075),18,0.32258279593988887,0.21593446977383707,0.38778728354957975,1.79585632602213,1.2865368999999873,0
1,22,male,right,60,correctiveLenses,1.582517147064209,38,(1.506332790223799;1.6614607034610656;12;0.3160963268698136),(0.9895994393292812;2.720921077872238;12;0.19510470092257937),(-0.13146572236056767;3.085177229665798;12;0.3274496653246327),(-1.0850521548308216;2.63033983306456;12;0.1587514463575029),(-1.5081702633739005;1.5561919371942103;12;0.2845898921962448),(-1.1555014380006665;0.6129363166130332;12;0.40556175929889615),(-0.026325209869998426;0.07434688369030851;12;0.18453307370102998),(1.009316606631701;0.46155749231410703;12;0.35235732691260513),12,0.2780555239479131,0.30086070346103916,0.3656980654362898,1.2155062500000002,1.355520399999989,0
1,22,male,right,60,correctiveLenses,1.582517147064209,39,(1.5084;1.582517147064209;12;0.38003185388062033),(1.0850521548308214;2.6303398330645607;12;0.17319665105305515),(-0.026325209869998395;3.0906874104381092;12;0.3464083918279409),(-1.1555014380006663;2.552097977515385;12;0.3398609297653824),(-1.502660082601589;1.7139828694247765;12;0.25359570937737336),(-1.1031739235223568;0.5537908207459366;12;0.34757021627716955),(0.13146572236056717;0.07985706446261998;12;0.2720551504124341),(0.9895994393292808;0.4441132162561794;12;0.27466437138942074),12,0.29842290924792453,0.18721427338389984,0.2766007473660567,1.477455443789063,1.6222300000000018,0
1,22,male,right,60,correctiveLenses,1.582517147064209,40,(1.5047256134119187;1.4772964820685703;12;0.16338570510373085),(0.9695808304511759;2.7380185850648755;12;0.3007126946603703),(0.07894355639685667;3.088849937288008;12;0.19810168637054976),(-1.1384039308080294;2.57211658639349;12;0.29544014247613587),(-1.506332790223799;1.6614607034610653;12;0.32369152662764167),(-1.1555014380006665;0.6129363166130332;12;0.19847679640393373),(-0.10522066499563902;0.0777915336522903;12;0.38513865277829124),(1.0287263263182729;0.47934322354185244;12;0.2012132310534295),12,0.2582700544342604,0.4049457728716915,0.19478584055094605,0.48101709809096993,2.2110409000000004,0
1,22,male,right,60,correctiveLenses,1.582517147064209,41,(1.506332790223799;1.5035735906673524;6;0.2751282654376671),(1.0287263263182727;2.6856910705865658;6;0.2966120719471732),(0.07894355639685667;3.088849937288008;6;0.40314241375907195),(-1.0478226860003517;2.66756930189503;6;0.3420884973157343),(-1.506332790223799;1.5035735906673529;6;0.3375082751694967),(-0.9695808304511762;0.4270157090635427;6;0.15937215440645802),(0.02632520986999787;0.07434688369030851;6;0.42230623486346375),(1.085052154830821;0.5346944610638571;6;0.1979619171849256),6,0.3042649787604988,0.3737443236786085,0.4326557726984492,1.1576250000000001,2.177526100000023,0
1,22,male,right,60,correctiveLenses,1.582517147064209,42,(1.506332790223799;1.6614607034610656;18;0.3039870403112931),(0.9895994393292812;2.720921077872238;18;0.19047018068849136),(0.1052206649956385;3.0872427604761277;18;0.18553941978661437),(-1.1555014380006663;2.552097977515385;18;0.33899009661665885),(-1.5081702633739005;1.6088423569342074;18;0.2590474702079795),(-1.1555014380006665;0.6129363166130332;18;0.1761939241120864),(0.02632520986999787;0.07434688369030851;18;0.3589028293118529),(1.085052154830821;0.5346944610638571;18;0.23076940957243777),18,0.2554875463259268,0.39478763821254953,0.358084025589614,0.9070294784580497,2.7205063999999766,0
1,22,male,right,60,correctiveLenses,1.582517147064209,43,(1.5081702633739005;1.6088423569342074;18;0.18013719484617458),(1.0287263263182727;2.6856910705865658;18;0.27741435605055814),(9.236286159169338e-17;3.090917147064209;18;0.39458641173995856),(-1.0850521548308216;2.63033983306456;18;0.29157102586253403),(-1.5081702633739005;1.6088423569342074;18;0.3572315705049752),(-0.9695808304511762;0.4270157090635427;18;0.16124368270403827),(0.07894355639685664;0.07618435684040992;18;0.37944032213820783),(1.103173923522357;0.5537908207459366;18;0.2764364594722302),18,0.2897576279148346,0.13559347083849688,0.2959835418438621,2.1828745883819374,2.6670401000000084,0
